posX;posY;timestamp
-4.403409090909091;-2.4857954545454546;0.04
-2.3579545454545454;-1.3920454545454546;1.04
0.07102272727272727;0.0;2.32
2.215909090909091;-1.0795454545454546;3.4
4.573863636363636;2.5142045454545454;4.44
